;grid=25x25:extent=(-36.0000,36,-36,36.0000):X_lbl=plate_x:Y_lbl=plate_y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    #,   plate_x,   plate_y,  Seconds,       i0,       i1,      mon,    bstop,    Omron,      CH6,      CH7,     TEMP,   marccd,    ICRxT,    OCRxT,     ROI1,     ROI2,     ROI3,     ROI4,     ROI5,     ROI6,     ROI7,     ROI8,     ROI9,    ROI10,    RIO11,    ROI12,    ROI13,      SWX,     CCD1,    CTEMP,    Timer,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,     pd11,     pd12,     pd13,     pd14,     pd15,     pd16,Imax,Iave,ratio
515,8.999,23.9999,60,13069223,335757,0,73110,59948740,0,0,0,65.22984,302040,296520,109762,128731,90,180,14799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.7537433,79.31321864,1.572924986
516,12.002,23.9999,60,13073739,344955,0,73109,28533959,0,0,0,64.968728,304980,299520,113643,124857,103,201,15431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.0647236,80.54502761,1.515484285
517,15,23.9999,60,13119054,346404,0,73723,59948896,0,0,0,65.253234,296280,291000,112266,118716,114,197,15498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.4668856,80.3590399,1.499108075
518,17.998,23.9999,60,13162216,347724,0,74145,28014174,0,0,0,65.053428,291240,286020,112564,111958,101,205,15867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.6056126,79.70586692,1.488041184
519,21.001,23.9999,60,13120878,345568,0,73678,28380905,0,0,0,65.017685,278760,274140,109269,103977,113,207,15278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.1453607,78.18362295,1.958790792
520,23.999,23.9999,60,13062857,343654,0,72935,28005037,0,0,0,65.125706,267180,262560,106667,96128,112,213,14860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.1820671,76.60865835,1.451298972
530,-21.001,27.0001,60,13033996,343176,0,72641,28106944,0,0,0,65.18061,391020,382680,107202,214670,111,151,12878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376.474278,88.37227079,4.260095103
531,-17.998,27.0001,60,13128719,344277,0,73768,28293329,0,0,0,65.056394,389100,380880,110907,208300,85,160,13284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354.7121558,88.50998446,4.007594826
532,-15,27.0001,60,13098148,341369,0,73352,28317494,0,0,0,65.048487,387600,379260,114938,202426,102,152,14119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.3902701,88.66040756,3.692632136
533,-12.002,27.0001,60,13035622,333740,0,72667,28672595,0,0,0,64.897311,380160,372300,116732,193828,90,153,14869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.0518747,87.27435332,3.311991023
534,-8.999,27.0001,60,12998561,338686,0,72174,28696162,0,0,0,65.077482,379800,371820,121986,188998,84,158,15203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.2084682,88.05623746,2.546196325
535,-6.001,27.0001,60,13109048,344464,0,73543,28377749,0,0,0,65.146967,371700,364140,122820,180731,120,164,15713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.9269678,87.76584086,1.844988508
536,-2.99801,27.0001,60,13176450,343714,0,74339,28205913,0,0,0,65.040726,358560,351360,121782,168497,104,156,16010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.865132,86.117797,1.658950147
537,0,27.0001,60,13136918,343711,0,73875,28229473,0,0,0,65.183693,344880,338220,120703,157439,92,177,15852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.6640519,84.77399551,1.612098747
538,2.99801,27.0001,60,13057461,341246,0,72967,59949006,0,0,0,65.165076,333060,326700,120408,146795,93,187,15944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.9725506,83.33313869,1.583674306
539,6.001,27.0001,60,13044413,341265,0,72722,28735257,0,0,0,65.000103,326400,320220,120294,139074,87,171,16038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.3065999,82.2395279,1.560157302
540,8.999,27.0001,60,13161675,339952,0,74107,32741369,0,0,0,65.022953,315060,309120,118522,130299,97,210,16098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.0902297,81.02102815,1.54392301
541,12.002,27.0001,60,13156680,336321,0,74002,28385313,0,0,0,65.009112,302940,297480,117299,121017,112,181,16115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.28156,79.48596259,1.52582363
542,15,27.0001,60,13139439,341409,0,73826,27919293,0,0,0,64.959999,301080,295620,118406,115986,111,200,16369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.9986382,80.07279879,1.511107892
543,17.998,27.0001,60,13102584,340791,0,73419,28024181,0,0,0,65.066534,292740,287460,117201,109343,110,201,16413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.1844554,78.96074155,1.496749563
544,21.001,27.0001,60,13178135,340594,0,74319,28125481,0,0,0,65.217608,280140,275280,114138,101347,96,191,16031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.2998084,77.50644201,1.474713656
556,-17.998,30.0002,60,13171697,339693,0,74251,28326820,0,0,0,65.0742,361920,354360,105654,189235,83,139,12888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.465612,83.95762608,4.162404636
557,-15,30.0002,60,13114355,338180,0,73577,28203421,0,0,0,64.984868,370860,363180,112742,189522,83,123,13838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.5234385,85.56631319,3.897835797
558,-12.002,30.0002,60,13065464,336765,0,72976,28223674,0,0,0,65.133657,379260,371340,120842,189879,85,173,15153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.8748824,87.46055996,3.554457947
559,-8.999,30.0002,60,13075588,329439,0,73104,27669718,0,0,0,65.031514,374280,366720,123859,182471,101,173,16024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.6454778,86.36392818,3.064305704
560,-6.001,30.0002,60,13146297,334048,0,73910,28268282,0,0,0,65.00562,370440,363000,127304,175602,105,150,16339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.1079215,86.78515835,2.190557983
561,-2.99801,30.0002,60,13106958,337241,0,73476,27983795,0,0,0,65.044446,360900,353520,127469,165720,73,178,16700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.9463078,85.82233345,1.735519204
562,0,30.0002,60,13084598,335631,0,73305,59948961,0,0,0,65.114087,346860,340020,126025,153711,91,150,16933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.4103327,84.10955324,1.633706605
563,2.99801,30.0002,60,13033875,335370,0,72576,28071584,0,0,0,65.05181,336840,330300,125438,145025,95,179,16826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.4991885,83.05479064,1.595322648
564,6.001,30.0002,60,13111046,334955,0,73552,59949118,0,0,0,65.079639,329100,322740,125675,137443,110,145,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.0290776,82.02088617,1.573124647
565,8.999,30.0002,60,13109194,333903,0,73433,28714462,0,0,0,65.035108,319020,313200,125270,127727,101,181,17127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.6806125,80.94527443,1.552661516
566,12.002,30.0002,60,13109186,335909,0,73479,28558390,0,0,0,65.10885,310740,305100,125175,120389,92,197,17094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.5685691,80.4480062,1.536005365
567,15,30.0002,60,13073502,327562,0,73127,59949491,0,0,0,65.232934,294480,289260,120489,110892,85,188,16666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.7937916,77.82898171,2.207324159
568,17.998,30.0002,60,13110242,334438,0,73530,28770275,0,0,0,65.023746,291960,286740,120972,105502,83,201,16954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.2168051,78.06414937,1.501544641
583,-12.002,32.9998,60,13156341,335381,0,74113,28484630,0,0,0,65.032522,376920,369060,123799,183304,95,153,15756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.7421088,86.61201863,3.737842784
584,-8.999,32.9998,60,13121139,333692,0,73699,28235968,0,0,0,65.232867,381120,373080,131003,181275,95,166,16964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.7363258,87.58125086,3.399544113
585,-6.001,32.9998,60,13091883,334253,0,73341,28275852,0,0,0,65.028452,377280,369240,133253,173707,98,176,17526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.9301257,87.58874578,2.739280299
586,-2.99801,32.9998,60,13051268,334333,0,72876,28223258,0,0,0,65.071481,365640,357900,133926,163336,103,164,17720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.1129294,86.30401057,1.936328663
587,0,32.9998,60,13129836,334662,0,73794,28265441,0,0,0,65.022527,357960,350700,135269,154061,87,178,18259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.4042467,85.37637941,1.679671212
588,2.99801,32.9998,60,13093224,325840,0,73318,27918496,0,0,0,65.009725,338820,332400,131360,141309,86,140,17864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.7804646,82.29975255,1.613376231
589,6.001,32.9998,60,13047097,331515,0,72897,59948991,0,0,0,65.031553,335580,329040,133058,135103,84,169,18317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.7146335,82.81221511,1.590521801
590,8.999,32.9998,60,13006129,331129,0,72272,28127969,0,0,0,65.173984,326820,320580,133360,127264,89,154,18345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.0633238,81.79389416,1.565683174
591,12.002,32.9998,60,13063239,331451,0,72941,28369778,0,0,0,65.105317,317220,311400,131256,119191,110,160,18132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.9266404,80.71546834,1.547741009
