;grid=31x31:extent=(-44.0000,44,-44,44.0000):X_lbl=plate_x:Y_lbl=plate_y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    #,   plate_x,   plate_y,  Seconds,       i0,       i1,      mon,    bstop,    Omron,      CH6,      CH7,     TEMP,   marccd,    ICRxT,    OCRxT,     ROI1,     ROI2,     ROI3,     ROI4,     ROI5,     ROI6,     ROI7,     ROI8,     ROI9,    ROI10,    RIO11,    ROI12,    ROI13,      SWX,     CCD1,    CTEMP,    Timer,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,     pd11,     pd12,     pd13,     pd14,     pd15,     pd16,Imax,Iave,Ratio
609,14.6664,11.7332,60,13514453,787064,0,78456,59976694,0,0,0,65.44707,671280,647700,527702,5558,1447,976,76230,689,623253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.7781657,211.2347351,1.471245557
610,17.5996,11.7332,60,13544644,787241,0,78820,59976857,0,0,0,65.145734,702300,676560,553447,5364,1525,958,79599,673,652515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.3655982,215.4953527,1.458804537
611,20.5329,11.7332,60,13584199,784384,0,79274,59976810,0,0,0,65.182074,726240,699300,577150,5239,1471,891,82560,631,679149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.7752597,219.4270586,1.443647204
612,23.4662,11.7332,60,13559819,782287,0,78897,59975015,0,0,0,65.128232,759180,729600,606276,4988,1399,859,86714,663,712642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.2753849,224.4368823,1.431473212
613,26.3994,11.7332,60,13530959,781989,0,78584,59975266,0,0,0,65.024865,795360,763500,637338,4856,1496,892,91563,628,748877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.0742528,230.2864681,1.420292974
614,29.3327,11.7332,60,13478801,782278,0,77985,59975403,0,0,0,65.228739,825780,791400,666823,4909,1472,813,95664,633,782904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.4116111,235.8716953,1.409289956
615,32.266,11.7332,60,13599221,785927,0,79397,59975336,0,0,0,65.170038,860820,823380,696622,4795,1462,795,99975,639,817286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339.0953912,242.076794,1.400776116
616,35.1992,11.7332,60,13571892,786063,0,79071,59975327,0,0,0,65.344674,887280,848100,723437,4567,1485,724,103894,591,848018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.0718316,246.7760565,1.394267485
617,38.1325,11.7332,60,13534366,794484,0,78610,59975305,0,0,0,65.103991,930420,887520,757525,4713,1547,685,108983,638,887850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.9939449,254.5107234,1.38302206
618,41.0658,11.7332,60,13509804,793167,0,78322,59975312,0,0,0,65.116734,953700,908640,778391,4573,1614,718,111194,638,911167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354.6111525,258.100771,1.373925196
621,-41.0657,14.6668,60,13590492,777444,0,79312,59975481,0,0,0,65.080517,292500,286680,171765,9682,1989,1825,24875,833,217581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.6543378,156.0272411,2.189709536
622,-38.1325,14.6668,60,13584613,780414,0,79195,59975516,0,0,0,65.262198,306540,300300,185350,9690,1995,1882,26914,800,233305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.4134992,159.40848,2.154298813
623,-35.1992,14.6668,60,13558092,779412,0,78865,59975451,0,0,0,65.231754,321360,314640,198785,9578,1869,1774,28960,832,248707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.171638,161.2652429,2.096990224
624,-32.2659,14.6668,60,13513877,770181,0,78364,59975486,0,0,0,65.05273,331800,324720,210028,9353,1798,1729,30117,823,260763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.5656754,161.3418674,2.042654401
625,-29.3327,14.6668,60,13540010,785594,0,78610,59975545,0,0,0,65.053199,353760,345720,228410,9103,1875,1682,32849,781,281789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331.1144068,166.5901067,1.987599464
626,-26.3994,14.6668,60,13590464,789359,0,79220,59975419,0,0,0,64.877924,373440,364680,244482,9184,1885,1720,35422,848,300937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.9891562,168.9903923,1.940874578
627,-23.4661,14.6668,60,13550741,787016,0,78805,59975600,0,0,0,65.192145,385980,376680,258708,8611,1771,1571,37384,787,316402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352.1128292,170.0519019,2.070619766
628,-20.5328,14.6668,60,13529248,786076,0,78549,59975646,0,0,0,65.080143,402480,392820,274303,8258,1749,1584,39997,776,334264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.7280054,171.6631863,1.839229553
629,-17.5996,14.6668,60,13512131,781703,0,78346,59975627,0,0,0,65.137761,416220,405780,288283,7839,1657,1443,41836,785,349592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.5777258,173.0909547,1.794303615
630,-14.6663,14.6668,60,13626553,779806,0,79696,59975703,0,0,0,64.95177,433980,422760,303889,7531,1627,1564,44064,797,367433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.2732568,174.6481398,1.753658855
631,-11.733,14.6668,60,13602400,778148,0,79424,59975631,0,0,0,65.077674,453120,441300,323955,7390,1622,1398,46455,778,389679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.4251152,177.0304527,1.719620046
632,-8.79978,14.6668,60,13556209,771669,0,78853,59975739,0,0,0,65.066772,469260,456780,340054,6932,1563,1343,48876,731,407684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.1345039,178.5718269,1.68634946
633,-5.86651,14.6668,60,13504302,770945,0,78275,59975654,0,0,0,65.105115,489780,476340,359336,6791,1508,1298,51525,690,429826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.4647795,181.5227634,1.655245733
634,-2.93325,14.6668,60,13526762,768695,0,78575,59975275,0,0,0,65.040089,512940,498300,380871,6606,1462,1214,54949,754,454515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309.5758252,184.5943528,1.677060108
635,0,14.6668,60,13565173,778081,0,78994,59975337,0,0,0,65.104318,541500,525420,406382,6427,1531,1180,58114,712,483418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.0055231,189.6625834,1.587058015
636,2.93329,14.6668,60,13533031,763582,0,78609,59975492,0,0,0,64.980922,556020,539100,421503,6173,1445,1161,60674,672,500839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.4051332,190.0374369,1.559719696
637,5.86655,14.6668,60,13491836,767534,0,78158,59974622,0,0,0,65.326218,585060,566640,450348,6048,1455,1123,64758,717,533945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.5557348,195.2735499,1.534031286
638,8.79982,14.6668,60,13451644,778118,0,77689,59975436,0,0,0,66.259528,609360,589260,478938,5716,1489,1095,69206,734,567171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.3508434,202.1461948,1.510544602
639,11.7331,14.6668,60,13546169,781796,0,78794,59975481,0,0,0,65.044764,653340,630840,507925,5666,1420,1056,73437,717,600664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309.171245,207.2446521,1.491817723
640,14.6664,14.6668,60,13514827,783431,0,78373,59975463,0,0,0,65.225956,681720,657420,536426,5528,1504,937,76852,647,632578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.4016185,212.3766863,1.475687487
641,17.5996,14.6668,60,13501998,790673,0,78238,59975724,0,0,0,65.287212,712800,686700,564355,5412,1494,857,80847,666,664845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.7829774,218.2138093,1.456291783
642,20.5329,14.6668,60,13482949,787152,0,78053,59975758,0,0,0,65.292233,746940,718080,594855,5328,1417,923,85865,679,700601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.7263651,223.4874817,1.444046721
643,23.4662,14.6668,60,13524914,788711,0,78457,28623473,0,0,0,65.095101,781680,749700,623294,5074,1427,891,89832,666,733182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328.7162943,229.3337049,1.433353612
644,26.3994,14.6668,60,13547785,775777,0,78811,59975686,0,0,0,65.060526,802320,769860,645352,5087,1454,835,92487,658,757923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328.6352045,230.9038354,1.42325572
645,29.3327,14.6668,60,13527371,773207,0,78523,59975533,0,0,0,65.160923,829740,794880,671780,4912,1518,806,95663,619,787729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.366321,235.4261472,1.428755153
646,32.266,14.6668,60,13521485,772809,0,78482,59975386,0,0,0,65.116153,864060,827160,701027,4861,1453,749,100312,604,821822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.4327056,240.8452971,1.401035061
647,35.1992,14.6668,60,13486839,770460,0,78127,59975308,0,0,0,65.058039,893040,853500,725780,4779,1443,729,104394,556,851174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.0044046,245.313719,1.390074742
648,38.1325,14.6668,60,13593744,773395,0,79385,59975303,0,0,0,65.05093,917460,875940,747992,4487,1428,743,107267,631,876099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.4605797,249.4193089,1.37704086
649,41.0658,14.6668,60,13580422,757148,0,79097,28622884,0,0,0,65.132443,906360,865620,741760,4436,1387,650,106370,600,868535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.6685552,245.2292791,1.372872589
653,-38.1325,17.5998,60,13561651,761148,0,78993,59975538,0,0,0,65.135041,299220,293100,180327,9485,1901,1786,26015,766,226842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.2268893,155.5933515,2.167360534
654,-35.1992,17.5998,60,13539543,769914,0,78744,59975361,0,0,0,65.086588,318840,312000,197421,9566,1899,1852,28757,808,247062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.6388273,159.9319829,2.117392789
655,-32.2659,17.5998,60,13650113,780554,0,80034,59975366,0,0,0,65.113091,338400,331020,215144,9415,1910,1796,31082,851,267257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339.1539507,164.1982215,2.065515373
656,-29.3327,17.5998,60,13630560,782787,0,79780,59975521,0,0,0,64.996917,357120,349020,230995,9461,1838,1768,33201,835,285493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.5908475,167.1216007,2.008063865
657,-26.3994,17.5998,60,13590709,782303,0,79330,59975422,0,0,0,65.155466,371460,362880,245321,8979,1869,1610,35268,800,301420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.5110169,168.6764694,1.953509095
658,-23.4661,17.5998,60,13567657,780169,0,79061,59975526,0,0,0,65.12053,385020,376020,259245,8658,1752,1577,37606,800,317167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.8895074,169.7701013,1.89603178
659,-20.5328,17.5998,60,13565023,780231,0,78991,59975401,0,0,0,65.218108,400440,390840,274168,8500,1749,1579,39445,769,333783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.5959852,171.5159037,1.845869557
660,-17.5996,17.5998,60,13585463,779932,0,79219,59975304,0,0,0,65.621105,413400,402900,289372,7967,1699,1531,41816,794,350913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.5578561,173.1137435,1.799729182
661,-14.6663,17.5998,60,13546682,777348,0,78771,59975398,0,0,0,65.263378,433740,422580,306211,7780,1679,1491,44442,726,370269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.7347312,175.1198392,1.757280801
662,-11.733,17.5998,60,13507967,775720,0,78288,59975404,0,0,0,65.007988,453840,441960,324509,7644,1657,1427,46587,815,390719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.5969159,177.4699651,1.72196414
663,-8.79978,17.5998,60,13465556,761240,0,77809,59970752,0,0,0,65.206753,467160,454560,339362,7240,1682,1289,48858,743,407473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.8795759,177.4471243,1.684330345
664,-5.86651,17.5998,60,13548738,741622,0,78802,59975501,0,0,0,65.174215,474960,462060,350105,6746,1490,1172,50289,647,418591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.5658392,175.6666775,1.654074884
665,-2.93325,17.5998,60,13504974,751709,0,78291,59975521,0,0,0,65.108345,505200,490680,375159,6530,1506,1241,54500,711,448435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.3364243,181.3102259,1.617870271
666,0,17.5998,60,13475822,751825,0,77957,59975644,0,0,0,65.052776,531600,516060,400408,6405,1537,1138,57618,727,476789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.6326663,185.3266984,1.589801517
667,2.93329,17.5998,60,13432201,752193,0,77442,59975664,0,0,0,65.100784,556680,540000,424170,6046,1497,1180,60530,670,503338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.2379792,189.3572587,1.559158499
668,5.86655,17.5998,60,13478312,756665,0,77997,59975714,0,0,0,65.096001,585780,567240,449721,6112,1441,1076,64915,699,533556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.0372641,194.5239501,1.537277358
669,8.79982,17.5998,60,13526867,760807,0,78541,59975750,0,0,0,65.087392,618180,597540,479420,5856,1457,1053,68415,700,567040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.388348,200.0403006,1.716595841
670,11.7331,17.5998,60,13487979,758131,0,78042,59975482,0,0,0,65.046125,644040,622200,503056,5653,1453,981,72057,668,594044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.0251673,203.4411379,1.494413423
671,14.6664,17.5998,60,13455153,748949,0,77650,59975384,0,0,0,65.122075,657360,634500,517948,5438,1407,915,74036,641,610800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.713107,204.2880137,1.472005633
672,17.5996,17.5998,60,13460471,741245,0,77666,28118347,0,0,0,65.051477,685200,660660,542567,5291,1353,900,78431,653,639765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.1499686,207.6302846,1.45523072
673,20.5329,17.5998,60,13563852,742186,0,79058,59975181,0,0,0,65.196093,715680,689040,571794,5108,1438,883,81854,618,672859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.9120125,213.1572575,1.444529809
674,23.4662,17.5998,60,13526625,738983,0,78641,59974796,0,0,0,65.292821,738960,710880,594536,4932,1407,828,85373,660,699185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309.6097485,216.3164172,1.431281789
675,26.3994,17.5998,60,13486370,734980,0,78141,59963434,0,0,0,65.842096,757500,728280,617903,4939,1428,765,88744,558,725967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.8142879,219.8084543,1.41857277
676,29.3327,17.5998,60,13448153,720307,0,77734,59975569,0,0,0,65.125895,777720,747240,631280,4608,1446,754,90745,583,741064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.154414,220.58901,1.406028405
677,32.266,17.5998,60,13523966,731048,0,78621,59975350,0,0,0,65.124969,823080,789000,670366,4523,1364,701,95866,574,785566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.3626659,229.0092719,1.398906966
678,35.1992,17.5998,60,13546756,733321,0,78870,59975540,0,0,0,65.094894,856260,820020,699805,4395,1407,676,99888,608,819491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.6708365,234.8506236,1.382456778
679,38.1325,17.5998,60,13486803,728739,0,78064,28333041,0,0,0,65.037383,873120,835320,714056,4363,1397,657,102372,547,836434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.7459078,236.4397569,1.373482666
684,-38.1325,20.5334,60,13456629,727255,0,77790,59975529,0,0,0,65.101076,283800,278160,171272,9028,1762,1705,24696,767,215448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.187812,147.9093895,2.164756498
685,-35.1992,20.5334,60,13500620,727917,0,78258,59975552,0,0,0,65.027905,299640,293520,184571,9239,1819,1734,27102,770,231703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.3047358,151.2728069,2.130619127
686,-32.2659,20.5334,60,13547265,732263,0,78824,59975576,0,0,0,65.120733,315480,309000,200640,9068,1714,1697,28979,797,249594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.1210159,154.5701969,2.071039711
687,-29.3327,20.5334,60,13492316,734189,0,78160,59975527,0,0,0,65.073002,333480,326400,215978,8957,1842,1642,31355,788,267476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.4232146,157.0340756,2.014997148
688,-26.3994,20.5334,60,13467187,732215,0,77873,59975456,0,0,0,65.186665,346080,338400,229463,8607,1757,1533,33110,729,282155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309.9489831,158.4473712,1.956163619
689,-23.4661,20.5334,60,13433540,729449,0,77508,59975296,0,0,0,65.204779,361680,353580,244375,8528,1758,1579,35114,768,299148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.4506947,159.8091806,1.898831429
690,-20.5328,20.5334,60,13526343,734134,0,78581,59975298,0,0,0,65.177668,379800,371040,261138,8052,1686,1504,37681,789,318195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.2365413,162.6631112,2.067073098
691,-17.5996,20.5334,60,13552893,731629,0,78909,59975456,0,0,0,65.396053,389460,380280,272507,7580,1593,1425,39041,690,330170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.0242111,163.0540409,1.797098738
692,-14.6663,20.5334,60,13532655,723755,0,78634,59975412,0,0,0,65.14114,405300,395280,286918,7380,1602,1354,41540,682,346857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287.075682,163.841607,1.752153725
693,-11.733,20.5334,60,13517496,732882,0,78420,28614202,0,0,0,65.350373,432840,421860,312153,7175,1612,1374,45039,674,375969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.8622119,169.0148338,1.720927125
694,-8.79978,20.5334,60,13533693,736986,0,78712,59975474,0,0,0,65.162858,455220,443400,331900,6994,1520,1344,47841,737,398391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.7019421,172.4428839,1.679987806
695,-5.86651,20.5334,60,13553410,737622,0,78931,59975432,0,0,0,65.272927,475620,462840,351512,6742,1532,1184,50822,722,420691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.4874918,175.2761042,1.651608433
696,-2.93325,20.5334,60,13537143,737787,0,78718,59975437,0,0,0,65.120621,500340,486180,373202,6560,1503,1284,53962,630,445821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.7593948,179.0432872,1.6183762
697,0,20.5334,60,13508400,737796,0,78374,59975426,0,0,0,65.062746,525900,510660,397420,6343,1508,1235,57021,692,473087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.329917,182.7604906,1.588581406
698,2.93329,20.5334,60,13474542,736092,0,77955,59975272,0,0,0,65.076562,548520,532020,418086,6086,1449,1131,60174,661,496579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.1097541,185.7925705,1.556088886
699,5.86655,20.5334,60,13593142,741896,0,79378,59975197,0,0,0,65.123118,575820,558000,443814,5905,1454,1135,63610,645,526062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.1092046,190.3018389,1.52972355
700,8.79982,20.5334,60,13575422,736701,0,79176,59975094,0,0,0,65.311013,592500,573540,461573,5639,1442,1046,66507,661,546450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.4900577,192.4704208,1.509271173
701,11.7331,20.5334,60,13551246,737565,0,78931,59975178,0,0,0,64.959434,627420,606300,489704,5481,1450,1006,70565,626,578902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.604014,197.6902632,1.490230269
702,14.6664,20.5334,60,13523864,737979,0,78584,59975210,0,0,0,65.31761,656160,633720,518759,5526,1425,965,75144,668,613010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.9502165,203.2569235,1.500318962
703,17.5996,20.5334,60,13586327,743874,0,79304,59975143,0,0,0,65.33105,694560,669600,554152,5284,1436,914,79294,621,652482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.0494661,209.7885545,1.458847299
704,20.5329,20.5334,60,13602356,747583,0,79466,59975424,0,0,0,65.179802,722700,696060,578805,5274,1405,905,82186,639,680378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.2521061,215.0190142,1.442905444
705,23.4662,20.5334,60,13572847,738620,0,79051,59975254,0,0,0,65.067849,745080,716820,598427,4955,1416,820,86435,647,704259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309.8776456,216.9581282,1.428283181
706,26.3994,20.5334,60,13545740,721155,0,78778,59851255,0,0,0,65.066818,756420,727500,611858,4783,1401,711,87813,596,718500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.0655813,216.762261,1.416600749
707,29.3327,20.5334,60,13528572,735659,0,78589,59975407,0,0,0,65.120765,803640,771120,652736,4644,1399,796,93693,641,766160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.8992618,226.3038814,1.40474507
708,32.266,20.5334,60,13608649,739026,0,79551,59975594,0,0,0,65.213899,832980,798300,680037,4598,1348,700,97334,571,797149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.2013564,231.7501719,1.394611075
709,35.1992,20.5334,60,13571770,747382,0,79117,59975605,0,0,0,65.149949,866160,828660,707108,4675,1397,734,101844,586,829403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328.0305664,237.724665,1.379876027
710,38.1325,20.5334,60,13541045,740845,0,78702,59975538,0,0,0,65.360096,859320,822600,705292,4419,1383,694,100991,580,826211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.364319,235.7942731,1.37138326
716,-35.1992,23.467,60,13504422,739285,0,78267,59975508,0,0,0,65.250915,304380,298080,188638,9343,1839,1803,27457,804,236377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.2331846,153.0922512,2.137490188
717,-32.2659,23.467,60,13617302,748232,0,79633,59975694,0,0,0,65.148272,322500,315660,204561,9378,1866,1736,29782,813,254967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.5816747,157.4319636,2.080782499
718,-29.3327,23.467,60,13606405,754132,0,79527,59975664,0,0,0,65.070133,342780,335340,221337,9756,1858,1761,32229,819,274988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.3508922,161.145159,2.018992654
719,-26.3994,23.467,60,13605120,754913,0,79494,59975665,0,0,0,65.242778,355320,347340,234663,8988,1797,1674,34241,811,289467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.3349193,162.4283358,1.953691871
720,-23.4661,23.467,60,13569256,753859,0,79054,59975558,0,0,0,65.324725,371520,363120,251411,8711,1799,1656,36190,740,307748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.0322034,164.5439372,1.902423199
721,-20.5328,23.467,60,13605412,756673,0,79509,59975465,0,0,0,65.260919,391920,382680,270115,8454,1809,1568,39137,706,329173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.8534395,167.6268579,1.854436952
